permno,date,prc,ret,vol,ticker
12742,2016-06-09,136.52,0.019948,2780370.0,LNKD
12742,2016-06-09,136.52,0.019948,2780370.0,LNKD
10107,2016-06-10,51.48,-0.002712,25843151.0,MSFT
12742,2016-06-10,131.08,-0.039848,2000874.0,LNKD
12742,2016-06-10,131.08,-0.039848,2000874.0,LNKD
12742,2016-06-13,192.21001,0.466356,26468124.0,LNKD
12742,2016-06-13,192.21001,0.466356,26468124.0,LNKD
10107,2016-06-13,50.14,-0.02603,83217844.0,MSFT
12742,2016-06-14,191.63,-0.003018,10900342.0,LNKD
10107,2016-06-14,49.83,-0.006183,42577106.0,MSFT
12742,2016-06-14,191.63,-0.003018,10900342.0,LNKD
12742,2016-06-15,191.28999,-0.001774,5812349.0,LNKD
12742,2016-06-15,191.28999,-0.001774,5812349.0,LNKD
10107,2016-06-15,49.69,-0.00281,33758264.0,MSFT
10107,2016-06-16,50.39,0.014087,31188606.0,MSFT
12742,2016-06-16,191.33,0.000209,3459651.0,LNKD
12742,2016-06-16,191.33,0.000209,3459651.0,LNKD
12742,2016-06-17,190.8,-0.00277,4020550.0,LNKD
12742,2016-06-17,190.8,-0.00277,4020550.0,LNKD
10107,2016-06-17,50.13,-0.00516,45710516.0,MSFT
12742,2016-06-20,190.81,5.2e-05,2892826.0,LNKD
12742,2016-06-20,190.81,5.2e-05,2892826.0,LNKD
10107,2016-06-20,50.07,-0.001197,35607946.0,MSFT
12742,2016-06-21,190.78999,-0.000105,2503729.0,LNKD
10107,2016-06-21,51.19,0.022369,34097940.0,MSFT
12742,2016-06-21,190.78999,-0.000105,2503729.0,LNKD
10107,2016-06-22,50.99,-0.003907,29394784.0,MSFT
12742,2016-06-22,190.32001,-0.002463,5325522.0,LNKD
12742,2016-06-22,190.32001,-0.002463,5325522.0,LNKD
12742,2016-06-23,190.45,0.000683,2959934.0,LNKD
10107,2016-06-23,51.91,0.018043,29030456.0,MSFT
12742,2016-06-23,190.45,0.000683,2959934.0,LNKD
12742,2016-06-24,190.11,-0.001785,5789477.0,LNKD
12742,2016-06-24,190.11,-0.001785,5789477.0,LNKD
10107,2016-06-24,49.83,-0.040069,133503094.0,MSFT
10107,2016-06-27,48.43,-0.028096,50576916.0,MSFT
12742,2016-06-27,189.44,-0.003524,4407334.0,LNKD
12742,2016-06-27,189.44,-0.003524,4407334.0,LNKD
12742,2016-06-28,189.5,0.000317,2723472.0,LNKD
10107,2016-06-28,49.44,0.020855,38140658.0,MSFT
12742,2016-06-28,189.5,0.000317,2723472.0,LNKD
12742,2016-06-29,189.59,0.000475,2569928.0,LNKD
10107,2016-06-29,50.54,0.022249,31304021.0,MSFT
12742,2016-06-29,189.59,0.000475,2569928.0,LNKD
10107,2016-06-30,51.17,0.012465,28527781.0,MSFT
12742,2016-06-30,189.25,-0.001793,2556040.0,LNKD
12742,2016-06-30,189.25,-0.001793,2556040.0,LNKD
12742,2016-07-01,189.5,0.001321,1761894.0,LNKD
10107,2016-07-01,51.16,-0.000195,21401064.0,MSFT
12742,2016-07-01,189.5,0.001321,1761894.0,LNKD
12742,2016-07-05,190.00999,0.002691,1757036.0,LNKD
10107,2016-07-05,51.17,0.000195,24806351.0,MSFT
12742,2016-07-05,190.00999,0.002691,1757036.0,LNKD
12742,2016-07-06,190.45,0.002316,1586011.0,LNKD
12742,2016-07-06,190.45,0.002316,1586011.0,LNKD
10107,2016-07-06,51.38,0.004104,28167461.0,MSFT
10107,2016-07-07,51.38,0.0,19585194.0,MSFT
12742,2016-07-07,190.2,-0.001313,1422048.0,LNKD
12742,2016-07-07,190.2,-0.001313,1422048.0,LNKD
12742,2016-07-08,190.44,0.001262,1253754.0,LNKD
12742,2016-07-08,190.44,0.001262,1253754.0,LNKD
10107,2016-07-08,52.3,0.017906,28391026.0,MSFT
12742,2016-07-11,190.27,-0.000893,1573346.0,LNKD
10107,2016-07-11,52.59,0.005545,22269263.0,MSFT
12742,2016-07-11,190.27,-0.000893,1573346.0,LNKD
12742,2016-07-12,190.3,0.000158,1534470.0,LNKD
12742,2016-07-12,190.3,0.000158,1534470.0,LNKD
10107,2016-07-12,53.21,0.011789,27317555.0,MSFT
10107,2016-07-13,53.51,0.005638,25360841.0,MSFT
12742,2016-07-13,189.86,-0.002312,2350207.0,LNKD
12742,2016-07-13,189.86,-0.002312,2350207.0,LNKD
10107,2016-07-14,53.74,0.004298,24545520.0,MSFT
12742,2016-07-14,189.31,-0.002897,2220507.0,LNKD
12742,2016-07-14,189.31,-0.002897,2220507.0,LNKD
10107,2016-07-15,53.7,-0.000744,32024385.0,MSFT
12742,2016-07-15,189.57001,0.001373,939570.0,LNKD
12742,2016-07-15,189.57001,0.001373,939570.0,LNKD
12742,2016-07-18,189.60001,0.000158,1124888.0,LNKD
12742,2016-07-18,189.60001,0.000158,1124888.0,LNKD
10107,2016-07-18,53.96,0.004842,31450364.0,MSFT
12742,2016-07-19,189.86,0.001371,709233.0,LNKD
10107,2016-07-19,53.09,-0.016123,53372533.0,MSFT
12742,2016-07-19,189.86,0.001371,709233.0,LNKD
12742,2016-07-20,189.55,-0.001633,883544.0,LNKD
12742,2016-07-20,189.55,-0.001633,883544.0,LNKD
10107,2016-07-20,55.91,0.053117,89894501.0,MSFT
10107,2016-07-21,55.8,-0.001967,32776653.0,MSFT
12742,2016-07-21,189.57001,0.000106,713922.0,LNKD
12742,2016-07-21,189.57001,0.000106,713922.0,LNKD
12742,2016-07-22,189.95,0.002004,594160.0,LNKD
10107,2016-07-22,56.57,0.013799,32157167.0,MSFT
12742,2016-07-22,189.95,0.002004,594160.0,LNKD
12742,2016-07-25,191.94,0.010477,3030786.0,LNKD
12742,2016-07-25,191.94,0.010477,3030786.0,LNKD
10107,2016-07-25,56.73,0.002828,25610587.0,MSFT
12742,2016-07-26,192.55,0.003178,1138888.0,LNKD
10107,2016-07-26,56.76,0.000529,28078995.0,MSFT
12742,2016-07-26,192.55,0.003178,1138888.0,LNKD
10107,2016-07-27,56.19,-0.010042,32327477.0,MSFT
12742,2016-07-27,192.3,-0.001298,666037.0,LNKD
12742,2016-07-27,192.3,-0.001298,666037.0,LNKD
12742,2016-07-28,193.27,0.005044,1447896.0,LNKD
10107,2016-07-28,56.21,0.000356,37550411.0,MSFT
12742,2016-07-28,193.27,0.005044,1447896.0,LNKD
10107,2016-07-29,56.68,0.008362,30558718.0,MSFT
12742,2016-07-29,192.73,-0.002794,687024.0,LNKD
12742,2016-07-29,192.73,-0.002794,687024.0,LNKD
10107,2016-08-01,56.58,-0.001764,26003419.0,MSFT
12742,2016-08-01,193.09,0.001868,517051.0,LNKD
12742,2016-08-01,193.09,0.001868,517051.0,LNKD
12742,2016-08-02,192.52,-0.002952,998481.0,LNKD
12742,2016-08-02,192.52,-0.002952,998481.0,LNKD
10107,2016-08-02,56.58,0.0,35121958.0,MSFT
12742,2016-08-03,192.25999,-0.001351,786684.0,LNKD
12742,2016-08-03,192.25999,-0.001351,786684.0,LNKD
10107,2016-08-03,56.97,0.006893,22075616.0,MSFT
12742,2016-08-04,192.00999,-0.0013,1065319.0,LNKD
12742,2016-08-04,192.00999,-0.0013,1065319.0,LNKD
10107,2016-08-04,57.39,0.007372,26587749.0,MSFT
12742,2016-08-05,192.14999,0.000729,1461798.0,LNKD
12742,2016-08-05,192.14999,0.000729,1461798.0,LNKD
10107,2016-08-05,57.96,0.009932,29835221.0,MSFT
12742,2016-08-08,191.75999,-0.00203,1175821.0,LNKD
10107,2016-08-08,58.06,0.001725,19473499.0,MSFT
12742,2016-08-08,191.75999,-0.00203,1175821.0,LNKD
10107,2016-08-09,58.2,0.002411,16920721.0,MSFT
12742,2016-08-09,191.89999,0.00073,1012016.0,LNKD
12742,2016-08-09,191.89999,0.00073,1012016.0,LNKD
12742,2016-08-10,192.0,0.000521,910178.0,LNKD
10107,2016-08-10,58.02,-0.003093,15756913.0,MSFT
12742,2016-08-10,192.0,0.000521,910178.0,LNKD
10107,2016-08-11,58.3,0.004826,18198519.0,MSFT
12742,2016-08-11,191.8,-0.001042,900811.0,LNKD
12742,2016-08-11,191.8,-0.001042,900811.0,LNKD
10107,2016-08-12,57.94,-0.006175,21655161.0,MSFT
12742,2016-08-12,191.61,-0.000991,1639571.0,LNKD
12742,2016-08-12,191.61,-0.000991,1639571.0,LNKD
12742,2016-08-15,191.06,-0.00287,1153322.0,LNKD
12742,2016-08-15,191.06,-0.00287,1153322.0,LNKD
10107,2016-08-15,58.12,0.003107,19283979.0,MSFT
12742,2016-08-16,191.0,-0.000314,1571808.0,LNKD
12742,2016-08-16,191.0,-0.000314,1571808.0,LNKD
10107,2016-08-16,57.44,-0.005506,20523493.0,MSFT
10107,2016-08-17,57.56,0.002089,18856423.0,MSFT
12742,2016-08-17,191.39999,0.002094,933517.0,LNKD
12742,2016-08-17,191.39999,0.002094,933517.0,LNKD
12742,2016-08-18,191.36,-0.000209,633635.0,LNKD
12742,2016-08-18,191.36,-0.000209,633635.0,LNKD
10107,2016-08-18,57.6,0.000695,14214341.0,MSFT
12742,2016-08-19,191.5,0.000732,889042.0,LNKD
10107,2016-08-19,57.62,0.000347,17271044.0,MSFT
12742,2016-08-19,191.5,0.000732,889042.0,LNKD
12742,2016-08-22,191.77,0.00141,712595.0,LNKD
12742,2016-08-22,191.77,0.00141,712595.0,LNKD
10107,2016-08-22,57.67,0.000868,15221922.0,MSFT
12742,2016-08-23,191.82001,0.000261,1325046.0,LNKD
10107,2016-08-23,57.89,0.003815,18732373.0,MSFT
12742,2016-08-23,191.82001,0.000261,1325046.0,LNKD
10107,2016-08-24,57.95,0.001036,18226798.0,MSFT
12742,2016-08-24,191.89999,0.000417,1158322.0,LNKD
12742,2016-08-24,191.89999,0.000417,1158322.0,LNKD
10107,2016-08-25,58.17,0.003796,18552579.0,MSFT
12742,2016-08-25,191.89999,0.0,1257054.0,LNKD
12742,2016-08-25,191.89999,0.0,1257054.0,LNKD
12742,2016-08-26,192.5,0.003127,1128577.0,LNKD
10107,2016-08-26,58.03,-0.002407,20971202.0,MSFT
12742,2016-08-26,192.5,0.003127,1128577.0,LNKD
12742,2016-08-29,192.28,-0.001143,502695.0,LNKD
12742,2016-08-29,192.28,-0.001143,502695.0,LNKD
10107,2016-08-29,58.1,0.001206,16417207.0,MSFT
12742,2016-08-30,192.3,0.000104,519510.0,LNKD
10107,2016-08-30,57.89,-0.003614,16930185.0,MSFT
12742,2016-08-30,192.3,0.000104,519510.0,LNKD
12742,2016-08-31,192.75,0.00234,1101196.0,LNKD
12742,2016-08-31,192.75,0.00234,1101196.0,LNKD
10107,2016-08-31,57.46,-0.007428,20860312.0,MSFT
12742,2016-09-01,192.73,-0.000104,881025.0,LNKD
12742,2016-09-01,192.73,-0.000104,881025.0,LNKD
10107,2016-09-01,57.59,0.002262,26075363.0,MSFT
10107,2016-09-02,57.67,0.001389,18900489.0,MSFT
12742,2016-09-02,192.8,0.000363,432022.0,LNKD
12742,2016-09-02,192.8,0.000363,432022.0,LNKD
10107,2016-09-06,57.61,-0.00104,16278416.0,MSFT
12742,2016-09-06,192.78999,-5.2e-05,995608.0,LNKD
12742,2016-09-06,192.78999,-5.2e-05,995608.0,LNKD
10107,2016-09-07,57.66,0.000868,17493366.0,MSFT
12742,2016-09-07,192.81,0.000104,730537.0,LNKD
12742,2016-09-07,192.81,0.000104,730537.0,LNKD
12742,2016-09-08,192.85001,0.000208,417791.0,LNKD
12742,2016-09-08,192.85001,0.000208,417791.0,LNKD
10107,2016-09-08,57.43,-0.003989,20853295.0,MSFT
10107,2016-09-09,56.21,-0.021243,35113934.0,MSFT
12742,2016-09-09,192.74001,-0.00057,1415345.0,LNKD
12742,2016-09-09,192.74001,-0.00057,1415345.0,LNKD
12742,2016-09-12,192.8,0.000311,702394.0,LNKD
10107,2016-09-12,57.05,0.014944,29303806.0,MSFT
12742,2016-09-12,192.8,0.000311,702394.0,LNKD
12742,2016-09-13,192.66,-0.000726,657393.0,LNKD
10107,2016-09-13,56.53,-0.009115,30130213.0,MSFT
12742,2016-09-13,192.66,-0.000726,657393.0,LNKD
12742,2016-09-14,192.89,0.001194,1232857.0,LNKD
10107,2016-09-14,56.26,-0.004776,24274273.0,MSFT
12742,2016-09-14,192.89,0.001194,1232857.0,LNKD
12742,2016-09-15,192.59,-0.001555,1097344.0,LNKD
10107,2016-09-15,57.19,0.01653,27062614.0,MSFT
12742,2016-09-15,192.59,-0.001555,1097344.0,LNKD
12742,2016-09-16,192.39999,-0.000987,1195821.0,LNKD
12742,2016-09-16,192.39999,-0.000987,1195821.0,LNKD
10107,2016-09-16,57.25,0.001049,44606965.0,MSFT
12742,2016-09-19,192.2,-0.001039,1084534.0,LNKD
10107,2016-09-19,56.93,-0.00559,20961382.0,MSFT
12742,2016-09-19,192.2,-0.001039,1084534.0,LNKD
12742,2016-09-20,192.5,0.001561,2532018.0,LNKD
10107,2016-09-20,56.81,-0.002108,17383982.0,MSFT
12742,2016-09-20,192.5,0.001561,2532018.0,LNKD
10107,2016-09-21,57.76,0.016722,33707272.0,MSFT
12742,2016-09-21,192.39999,-0.00052,1293574.0,LNKD
12742,2016-09-21,192.39999,-0.00052,1293574.0,LNKD
12742,2016-09-22,192.48,0.000416,1089833.0,LNKD
12742,2016-09-22,192.48,0.000416,1089833.0,LNKD
10107,2016-09-22,57.82,0.001039,19822303.0,MSFT
10107,2016-09-23,57.43,-0.006745,19955336.0,MSFT
12742,2016-09-23,192.78999,0.001611,974626.0,LNKD
12742,2016-09-23,192.78999,0.001611,974626.0,LNKD
12742,2016-09-26,193.03999,0.001297,2258080.0,LNKD
12742,2016-09-26,193.03999,0.001297,2258080.0,LNKD
10107,2016-09-26,56.9,-0.009229,21697710.0,MSFT
12742,2016-09-27,192.2,-0.004351,5282518.0,LNKD
12742,2016-09-27,192.2,-0.004351,5282518.0,LNKD
10107,2016-09-27,57.95,0.018453,28065071.0,MSFT
10107,2016-09-28,58.03,0.00138,20537415.0,MSFT
12742,2016-09-28,192.28999,0.000468,963365.0,LNKD
12742,2016-09-28,192.28999,0.000468,963365.0,LNKD
12742,2016-09-29,190.87,-0.007385,3023681.0,LNKD
12742,2016-09-29,190.87,-0.007385,3023681.0,LNKD
10107,2016-09-29,57.4,-0.010856,25463536.0,MSFT
12742,2016-09-30,191.12,0.00131,2150795.0,LNKD
12742,2016-09-30,191.12,0.00131,2150795.0,LNKD
10107,2016-09-30,57.6,0.003484,29910788.0,MSFT
12742,2016-10-03,191.95,0.004343,1250428.0,LNKD
12742,2016-10-03,191.95,0.004343,1250428.0,LNKD
10107,2016-10-03,57.42,-0.003125,19189515.0,MSFT
12742,2016-10-04,192.23,0.001459,1242865.0,LNKD
10107,2016-10-04,57.24,-0.003135,20086050.0,MSFT
12742,2016-10-04,192.23,0.001459,1242865.0,LNKD
10107,2016-10-05,57.64,0.006988,16726411.0,MSFT
12742,2016-10-05,192.21001,-0.000104,775995.0,LNKD
12742,2016-10-05,192.21001,-0.000104,775995.0,LNKD
10107,2016-10-06,57.74,0.001735,16212611.0,MSFT
12742,2016-10-06,191.75,-0.002393,897165.0,LNKD
12742,2016-10-06,191.75,-0.002393,897165.0,LNKD
12742,2016-10-07,191.17999,-0.002973,1130416.0,LNKD
10107,2016-10-07,57.8,0.001039,20089020.0,MSFT
12742,2016-10-07,191.17999,-0.002973,1130416.0,LNKD
12742,2016-10-10,190.71001,-0.002458,1714608.0,LNKD
12742,2016-10-10,190.71001,-0.002458,1714608.0,LNKD
10107,2016-10-10,58.04,0.004152,18196509.0,MSFT
10107,2016-10-11,57.19,-0.014645,26497418.0,MSFT
12742,2016-10-11,190.34,-0.00194,1373368.0,LNKD
12742,2016-10-11,190.34,-0.00194,1373368.0,LNKD
12742,2016-10-12,190.47,0.000683,837421.0,LNKD
10107,2016-10-12,57.11,-0.001399,22177508.0,MSFT
12742,2016-10-12,190.47,0.000683,837421.0,LNKD
12742,2016-10-13,190.56,0.000472,670597.0,LNKD
12742,2016-10-13,190.56,0.000472,670597.0,LNKD
10107,2016-10-13,56.92,-0.003327,25313748.0,MSFT
12742,2016-10-14,190.74001,0.000945,1674953.0,LNKD
12742,2016-10-14,190.74001,0.000945,1674953.0,LNKD
10107,2016-10-14,57.42,0.008784,27402451.0,MSFT
10107,2016-10-17,57.22,-0.003483,23830018.0,MSFT
12742,2016-10-17,190.45,-0.00152,625828.0,LNKD
12742,2016-10-17,190.45,-0.00152,625828.0,LNKD
10107,2016-10-18,57.66,0.00769,19149512.0,MSFT
12742,2016-10-18,190.38,-0.000368,1021716.0,LNKD
12742,2016-10-18,190.38,-0.000368,1021716.0,LNKD
10107,2016-10-19,57.53,-0.002255,22878397.0,MSFT
12742,2016-10-19,190.39999,0.000105,716068.0,LNKD
12742,2016-10-19,190.39999,0.000105,716068.0,LNKD
10107,2016-10-20,57.25,-0.004867,49455612.0,MSFT
12742,2016-10-20,190.39999,0.0,504735.0,LNKD
12742,2016-10-20,190.39999,0.0,504735.0,LNKD
10107,2016-10-21,59.66,0.042096,80032206.0,MSFT
12742,2016-10-21,190.12,-0.001471,692890.0,LNKD
12742,2016-10-21,190.12,-0.001471,692890.0,LNKD
12742,2016-10-24,189.85001,-0.00142,1028713.0,LNKD
12742,2016-10-24,189.85001,-0.00142,1028713.0,LNKD
10107,2016-10-24,61.0,0.022461,54081978.0,MSFT
12742,2016-10-25,189.3,-0.002897,863102.0,LNKD
12742,2016-10-25,189.3,-0.002897,863102.0,LNKD
10107,2016-10-25,60.99,-0.000164,35137281.0,MSFT
12742,2016-10-26,189.28999,-5.3e-05,1847413.0,LNKD
12742,2016-10-26,189.28999,-5.3e-05,1847413.0,LNKD
10107,2016-10-26,60.63,-0.005903,29911542.0,MSFT
12742,2016-10-27,188.63,-0.003487,734043.0,LNKD
10107,2016-10-27,60.1,-0.008742,28479856.0,MSFT
12742,2016-10-27,188.63,-0.003487,734043.0,LNKD
10107,2016-10-28,59.87,-0.003827,33573684.0,MSFT
12742,2016-10-28,189.5,0.004612,1560846.0,LNKD
12742,2016-10-28,189.5,0.004612,1560846.0,LNKD
12742,2016-10-31,189.60001,0.000528,908137.0,LNKD
12742,2016-10-31,189.60001,0.000528,908137.0,LNKD
10107,2016-10-31,59.92,0.000835,26434697.0,MSFT
10107,2016-11-01,59.8,-0.002003,24655986.0,MSFT
12742,2016-11-01,188.98,-0.00327,827647.0,LNKD
12742,2016-11-01,188.98,-0.00327,827647.0,LNKD
12742,2016-11-02,188.5,-0.00254,828634.0,LNKD
12742,2016-11-02,188.5,-0.00254,828634.0,LNKD
10107,2016-11-02,59.43,-0.006187,22147005.0,MSFT
12742,2016-11-03,188.23,-0.001432,885985.0,LNKD
12742,2016-11-03,188.23,-0.001432,885985.0,LNKD
10107,2016-11-03,59.21,-0.003702,21600428.0,MSFT
10107,2016-11-04,58.71,-0.008445,28697016.0,MSFT
12742,2016-11-04,187.60001,-0.003347,1174741.0,LNKD
12742,2016-11-04,187.60001,-0.003347,1174741.0,LNKD
12742,2016-11-07,190.12,0.013433,1679646.0,LNKD
10107,2016-11-07,60.42,0.029126,31664798.0,MSFT
12742,2016-11-07,190.12,0.013433,1679646.0,LNKD
12742,2016-11-08,191.32001,0.006312,1378460.0,LNKD
10107,2016-11-08,60.47,0.000828,22935355.0,MSFT
12742,2016-11-08,191.32001,0.006312,1378460.0,LNKD
10107,2016-11-09,60.17,-0.004961,49632479.0,MSFT
12742,2016-11-09,191.00999,-0.00162,835914.0,LNKD
12742,2016-11-09,191.00999,-0.00162,835914.0,LNKD
10107,2016-11-10,58.7,-0.024431,57822394.0,MSFT
12742,2016-11-10,191.0,-5.2e-05,1162522.0,LNKD
12742,2016-11-10,191.0,-5.2e-05,1162522.0,LNKD
10107,2016-11-11,59.02,0.005451,38776851.0,MSFT
12742,2016-11-11,191.44,0.002304,837263.0,LNKD
12742,2016-11-11,191.44,0.002304,837263.0,LNKD
10107,2016-11-14,58.12,-0.015249,41328422.0,MSFT
12742,2016-11-14,190.53,-0.004753,1462417.0,LNKD
12742,2016-11-14,190.53,-0.004753,1462417.0,LNKD
12742,2016-11-15,191.05,0.002729,1264845.0,LNKD
12742,2016-11-15,191.05,0.002729,1264845.0,LNKD
10107,2016-11-15,58.87,0.019615,35935026.0,MSFT
12742,2016-11-16,193.47,0.012667,2828650.0,LNKD
10107,2016-11-16,59.65,0.01325,27332875.0,MSFT
12742,2016-11-16,193.47,0.012667,2828650.0,LNKD
12742,2016-11-17,193.35001,-0.00062,1026934.0,LNKD
12742,2016-11-17,193.35001,-0.00062,1026934.0,LNKD
10107,2016-11-17,60.64,0.016597,32132728.0,MSFT
12742,2016-11-18,193.64,0.0015,1028969.0,LNKD
10107,2016-11-18,60.35,-0.004782,27686311.0,MSFT
12742,2016-11-18,193.64,0.0015,1028969.0,LNKD
10107,2016-11-21,60.86,0.008451,19652595.0,MSFT
12742,2016-11-21,193.53999,-0.000516,1169137.0,LNKD
12742,2016-11-21,193.53999,-0.000516,1169137.0,LNKD
10107,2016-11-22,61.12,0.004272,23206700.0,MSFT
12742,2016-11-22,193.72,0.00093,1045879.0,LNKD
12742,2016-11-22,193.72,0.00093,1045879.0,LNKD
10107,2016-11-23,60.4,-0.01178,21848913.0,MSFT
12742,2016-11-23,194.92,0.006194,2589631.0,LNKD
12742,2016-11-23,194.92,0.006194,2589631.0,LNKD
12742,2016-11-25,195.14999,0.00118,430267.0,LNKD
10107,2016-11-25,60.53,0.002152,8409719.0,MSFT
12742,2016-11-25,195.14999,0.00118,430267.0,LNKD
10107,2016-11-28,60.61,0.001322,20732619.0,MSFT
12742,2016-11-28,195.12,-0.000154,1627397.0,LNKD
12742,2016-11-28,195.12,-0.000154,1627397.0,LNKD
12742,2016-11-29,195.03,-0.000461,569431.0,LNKD
10107,2016-11-29,61.09,0.007919,22366721.0,MSFT
12742,2016-11-29,195.03,-0.000461,569431.0,LNKD
10107,2016-11-30,60.26,-0.013587,34655435.0,MSFT
12742,2016-11-30,195.24001,0.001077,2385798.0,LNKD
12742,2016-11-30,195.24001,0.001077,2385798.0,LNKD
12742,2016-12-01,195.31,0.000358,1683012.0,LNKD
12742,2016-12-01,195.31,0.000358,1683012.0,LNKD
10107,2016-12-01,59.2,-0.01759,34542175.0,MSFT
12742,2016-12-02,195.2,-0.000563,1520838.0,LNKD
12742,2016-12-02,195.2,-0.000563,1520838.0,LNKD
10107,2016-12-02,59.25,0.000845,25515665.0,MSFT
10107,2016-12-05,60.22,0.016371,23552758.0,MSFT
12742,2016-12-05,195.25,0.000256,1184931.0,LNKD
12742,2016-12-05,195.25,0.000256,1184931.0,LNKD
12742,2016-12-06,195.94,0.003534,4005017.0,LNKD
12742,2016-12-06,195.94,0.003534,4005017.0,LNKD
10107,2016-12-06,59.95,-0.004484,19907035.0,MSFT
12742,2016-12-07,195.96001,0.000102,3024607.0,LNKD
10107,2016-12-07,61.37,0.023686,30809269.0,MSFT
12742,2016-12-07,195.96001,0.000102,3024607.0,LNKD
10107,2016-12-08,61.01,-0.005866,21226753.0,MSFT
10107,2016-12-09,61.97,0.015735,27349356.0,MSFT
10107,2016-12-12,62.17,0.003227,20198183.0,MSFT
10107,2016-12-13,62.98,0.013029,35721068.0,MSFT
10107,2016-12-14,62.68,-0.004763,30352674.0,MSFT
10107,2016-12-15,62.58,-0.001595,27671197.0,MSFT
10107,2016-12-16,62.3,-0.004474,42453083.0,MSFT
10107,2016-12-19,63.62,0.021188,34338219.0,MSFT
10107,2016-12-20,63.54,-0.001257,26028410.0,MSFT
10107,2016-12-21,63.54,0.0,17096325.0,MSFT
10107,2016-12-22,63.55,0.000157,22176642.0,MSFT
10107,2016-12-23,63.24,-0.004878,12403819.0,MSFT
10107,2016-12-27,63.28,0.000632,11763173.0,MSFT
10107,2016-12-28,62.99,-0.004583,14653448.0,MSFT
10107,2016-12-29,62.9,-0.001429,10250582.0,MSFT
10107,2016-12-30,62.14,-0.012083,25579908.0,MSFT
10107,2017-01-03,62.58,0.007081,20694196.0,MSFT
10107,2017-01-04,62.3,-0.004474,21339969.0,MSFT
10107,2017-01-05,62.3,0.0,24876968.0,MSFT
10107,2017-01-06,62.84,0.008668,19922919.0,MSFT
10107,2017-01-09,62.64,-0.003183,20382730.0,MSFT
10107,2017-01-10,62.62,-0.000319,18593004.0,MSFT
10107,2017-01-11,63.19,0.009103,21517335.0,MSFT
10107,2017-01-12,62.61,-0.009179,20968223.0,MSFT
10107,2017-01-13,62.7,0.001437,19422310.0,MSFT
10107,2017-01-17,62.53,-0.002711,20663983.0,MSFT
10107,2017-01-18,62.5,-0.00048,19670102.0,MSFT
10107,2017-01-19,62.3,-0.0032,18451655.0,MSFT
10107,2017-01-20,62.74,0.007063,30333462.0,MSFT
10107,2017-01-23,62.96,0.003506,23097581.0,MSFT
10107,2017-01-24,63.52,0.008895,24672940.0,MSFT
10107,2017-01-25,63.68,0.002519,24654933.0,MSFT
10107,2017-01-26,64.27,0.009265,43514645.0,MSFT
10107,2017-01-27,65.78,0.023495,44796522.0,MSFT
10107,2017-01-30,65.13,-0.009881,31651790.0,MSFT
10107,2017-01-31,64.65,-0.00737,25270549.0,MSFT
10107,2017-02-01,63.58,-0.016551,39671638.0,MSFT
10107,2017-02-02,63.17,-0.006449,45827499.0,MSFT
10107,2017-02-03,63.68,0.008073,30301759.0,MSFT
10107,2017-02-06,63.64,-0.000628,19796360.0,MSFT
10107,2017-02-07,63.43,-0.0033,20277226.0,MSFT
10107,2017-02-08,63.34,-0.001419,18294416.0,MSFT
10107,2017-02-09,64.06,0.011367,22644443.0,MSFT
10107,2017-02-10,64.0,-0.000937,18170729.0,MSFT
10107,2017-02-13,64.72,0.01125,22920126.0,MSFT
10107,2017-02-14,64.57,0.003708,23108426.0,MSFT
10107,2017-02-15,64.53,-0.000619,17005557.0,MSFT
10107,2017-02-16,64.52,-0.000155,20546506.0,MSFT
10107,2017-02-17,64.62,0.00155,21248818.0,MSFT
10107,2017-02-21,64.49,-0.002012,20658019.0,MSFT
10107,2017-02-22,64.36,-0.002016,19292651.0,MSFT
10107,2017-02-23,64.62,0.00404,20273158.0,MSFT
10107,2017-02-24,64.62,0.0,21796800.0,MSFT
10107,2017-02-27,64.23,-0.006035,15871807.0,MSFT
10107,2017-02-28,63.98,-0.003892,23239825.0,MSFT
10107,2017-03-01,64.94,0.015005,26937459.0,MSFT
10107,2017-03-02,64.01,-0.014321,24540129.0,MSFT
10107,2017-03-03,64.25,0.003749,18139405.0,MSFT
10107,2017-03-06,64.27,0.000311,18750255.0,MSFT
10107,2017-03-07,64.4,0.002023,18521387.0,MSFT
10107,2017-03-08,64.99,0.009161,21510907.0,MSFT
10107,2017-03-09,64.73,-0.004001,19846832.0,MSFT
10107,2017-03-10,64.93,0.00309,19538245.0,MSFT
10107,2017-03-13,64.71,-0.003388,20100035.0,MSFT
10107,2017-03-14,64.41,-0.004636,14280202.0,MSFT
10107,2017-03-15,64.75,0.005279,24835341.0,MSFT
10107,2017-03-16,64.64,-0.001699,20701296.0,MSFT
10107,2017-03-17,64.87,0.003558,49219686.0,MSFT
10107,2017-03-20,64.93,0.000925,14598083.0,MSFT
10107,2017-03-21,64.21,-0.011089,26640480.0,MSFT
10107,2017-03-22,65.03,0.012771,20680021.0,MSFT
10107,2017-03-23,64.87,-0.00246,19269221.0,MSFT
10107,2017-03-24,64.98,0.001696,22641105.0,MSFT
10107,2017-03-27,65.1,0.001847,18614837.0,MSFT
10107,2017-03-28,65.29,0.002919,20091108.0,MSFT
10107,2017-03-29,65.47,0.002757,13618424.0,MSFT
10107,2017-03-30,65.71,0.003666,15122823.0,MSFT
10107,2017-03-31,65.86,0.002283,21040983.0,MSFT
